date,9x19mm AP6.3,9x19mm PBP,9x19mm PSO,9x19mm Pst,9x19mm RIP
2025-12-10 17:00:00,351.0,1271.0,27.0,82.0,539.0
2025-12-10 18:00:00,351.0,1270.0,26.0,82.0,538.0
2025-12-10 19:00:00,350.0,1270.0,27.0,82.0,539.0
2025-12-10 20:00:00,350.0,1286.0,26.0,81.0,539.0
2025-12-10 21:00:00,352.0,1463.0,26.0,82.0,540.0
2025-12-10 22:00:00,366.0,1501.0,30.0,85.0,548.0
2025-12-10 23:00:00,366.0,1471.0,31.0,85.0,548.0
2025-12-11 00:00:00,353.0,1496.0,31.0,83.0,533.0
2025-12-11 01:00:00,351.0,1506.0,32.0,83.0,526.0
2025-12-11 02:00:00,351.0,1511.0,31.0,83.0,533.0
2025-12-11 03:00:00,351.0,1506.0,31.0,83.0,538.0
2025-12-11 04:00:00,351.0,1979.0,31.0,83.0,515.0
2025-12-11 05:00:00,351.0,1506.0,31.0,83.0,538.0
2025-12-11 06:00:00,351.0,1501.0,32.0,83.0,546.0
2025-12-11 07:00:00,351.0,1511.0,32.0,83.0,548.0
2025-12-11 08:00:00,351.0,1491.0,32.0,83.0,548.0
2025-12-11 09:00:00,351.0,1496.0,32.0,83.0,548.0
2025-12-11 10:00:00,358.0,1501.0,32.0,83.0,548.0
2025-12-11 11:00:00,366.0,1506.0,32.0,83.0,548.0
2025-12-11 12:00:00,366.0,1486.0,31.0,84.0,549.0
2025-12-11 13:00:00,366.0,1486.0,30.0,84.0,558.0
2025-12-11 14:00:00,366.0,1486.0,32.0,83.0,559.0
2025-12-11 15:00:00,366.0,1486.0,32.0,84.0,568.0
2025-12-11 16:00:00,366.0,1486.0,31.0,83.0,568.0
2025-12-11 17:00:00,366.0,1481.0,31.0,84.0,568.0
2025-12-11 18:00:00,366.0,1431.0,32.0,85.0,568.0
2025-12-11 19:00:00,366.0,1426.0,32.0,84.0,571.0
2025-12-11 20:00:00,366.0,1426.0,31.0,84.0,578.0
2025-12-11 21:00:00,366.0,1426.0,32.0,87.0,578.0
2025-12-11 22:00:00,366.0,1426.0,32.0,88.0,578.0
2025-12-11 23:00:00,366.0,1421.0,31.0,87.0,578.0
2025-12-12 00:00:00,366.0,1446.0,31.0,86.0,558.0
2025-12-12 01:00:00,366.0,1451.0,32.0,85.0,529.0
2025-12-12 02:00:00,366.0,1486.0,32.0,83.0,534.0
2025-12-12 03:00:00,366.0,1486.0,32.0,83.0,538.0
2025-12-12 04:00:00,366.0,1481.0,32.0,83.0,541.0
2025-12-12 05:00:00,366.0,1486.0,32.0,84.0,548.0
2025-12-12 06:00:00,366.0,1481.0,32.0,84.0,548.0
2025-12-12 07:00:00,366.0,1441.0,32.0,84.0,548.0
2025-12-12 08:00:00,366.0,1451.0,31.0,84.0,558.0
2025-12-12 09:00:00,366.0,1486.0,31.0,84.0,558.0
2025-12-12 10:00:00,366.0,1481.0,31.0,84.0,559.0
2025-12-12 11:00:00,368.0,1491.0,31.0,86.0,568.0
2025-12-12 12:00:00,393.0,2004.0,33.0,86.0,525.0
2025-12-12 13:00:00,396.0,1516.0,32.0,83.0,578.0
2025-12-12 14:00:00,396.0,1516.0,32.0,85.0,578.0
2025-12-12 15:00:00,396.0,1516.0,31.0,84.0,578.0
2025-12-12 16:00:00,396.0,1516.0,31.0,85.0,578.0
2025-12-12 17:00:00,396.0,1516.0,32.0,85.0,579.0
2025-12-12 18:00:00,396.0,1516.0,32.0,77.0,593.0
2025-12-12 19:00:00,396.0,1516.0,32.0,87.0,608.0
2025-12-12 20:00:00,396.0,1516.0,32.0,88.0,608.0
2025-12-12 21:00:00,396.0,1516.0,32.0,87.0,608.0
2025-12-12 22:00:00,396.0,1516.0,32.0,86.0,608.0
2025-12-12 23:00:00,396.0,1511.0,32.0,84.0,608.0
2025-12-13 00:00:00,396.0,1421.0,31.0,83.0,549.0
2025-12-13 01:00:00,396.0,1376.0,32.0,83.0,528.0
2025-12-13 02:00:00,396.0,1396.0,32.0,84.0,529.0
2025-12-13 03:00:00,396.0,1396.0,31.0,84.0,538.0
2025-12-13 04:00:00,396.0,1396.0,32.0,83.0,538.0
2025-12-13 05:00:00,396.0,1396.0,32.0,84.0,543.0
2025-12-13 06:00:00,396.0,1396.0,32.0,83.0,548.0
2025-12-13 07:00:00,396.0,1396.0,32.0,83.0,548.0
2025-12-13 08:00:00,396.0,1396.0,32.0,86.0,554.0
2025-12-13 09:00:00,396.0,1426.0,32.0,86.0,561.0
2025-12-13 10:00:00,396.0,1431.0,32.0,88.0,568.0
2025-12-13 11:00:00,443.0,1456.0,32.0,85.0,578.0
2025-12-13 12:00:00,503.0,1456.0,32.0,88.0,586.0
2025-12-13 13:00:00,516.0,1456.0,32.0,87.0,608.0
2025-12-13 14:00:00,528.0,1481.0,32.0,88.0,608.0
2025-12-13 15:00:00,531.0,1486.0,32.0,86.0,608.0
2025-12-13 16:00:00,531.0,1486.0,32.0,87.0,608.0
2025-12-13 17:00:00,531.0,1461.0,32.0,88.0,608.0
2025-12-13 18:00:00,531.0,1416.0,32.0,84.0,608.0
2025-12-13 19:00:00,531.0,1396.0,32.0,88.0,606.0
2025-12-13 20:00:00,531.0,1396.0,32.0,88.0,608.0
2025-12-13 21:00:00,531.0,1396.0,32.0,86.0,608.0
2025-12-13 22:00:00,523.0,1391.0,32.0,86.0,608.0
2025-12-13 23:00:00,488.0,1386.0,31.0,85.0,603.0
2025-12-14 00:00:00,421.0,1346.0,32.0,83.0,549.0
2025-12-14 01:00:00,411.0,1351.0,31.0,83.0,531.0
2025-12-14 02:00:00,406.0,1366.0,32.0,83.0,538.0
2025-12-14 03:00:00,396.0,1366.0,31.0,83.0,538.0
2025-12-14 04:00:00,396.0,1361.0,32.0,83.0,546.0
2025-12-14 05:00:00,396.0,1366.0,32.0,83.0,548.0
2025-12-14 06:00:00,396.0,1356.0,32.0,83.0,548.0
2025-12-14 07:00:00,396.0,1331.0,32.0,83.0,549.0
2025-12-14 08:00:00,398.0,1336.0,32.0,83.0,558.0
2025-12-14 09:00:00,414.0,1819.0,32.0,83.0,552.0
2025-12-14 10:00:00,468.0,1366.0,32.0,84.0,571.0
2025-12-14 11:00:00,493.0,1366.0,32.0,87.0,579.0
2025-12-14 12:00:00,501.0,1366.0,32.0,84.0,594.0
2025-12-14 13:00:00,511.0,1366.0,32.0,85.0,608.0
2025-12-14 14:00:00,516.0,1366.0,32.0,85.0,608.0
2025-12-14 15:00:00,516.0,1386.0,32.0,86.0,608.0
2025-12-14 16:00:00,516.0,1396.0,32.0,87.0,599.0
2025-12-14 17:00:00,506.0,1391.0,32.0,85.0,598.0
2025-12-14 18:00:00,476.0,1366.0,32.0,85.0,598.0
2025-12-14 19:00:00,471.0,1356.0,32.0,87.0,598.0
2025-12-14 20:00:00,471.0,1366.0,32.0,84.0,598.0
2025-12-14 21:00:00,446.0,1366.0,31.0,84.0,598.0
2025-12-14 22:00:00,401.0,1366.0,31.0,87.0,598.0
2025-12-14 23:00:00,396.0,1346.0,31.0,86.0,598.0
2025-12-15 00:00:00,383.0,1301.0,32.0,83.0,546.0
2025-12-15 01:00:00,381.0,1306.0,31.0,83.0,524.0
2025-12-15 02:00:00,381.0,1306.0,32.0,83.0,524.0
2025-12-15 03:00:00,381.0,1301.0,32.0,83.0,518.0
2025-12-15 04:00:00,378.0,1301.0,32.0,83.0,518.0
2025-12-15 05:00:00,366.0,1301.0,31.0,83.0,534.0
2025-12-15 06:00:00,353.0,1261.0,32.0,83.0,538.0
2025-12-15 07:00:00,336.0,1176.0,32.0,83.0,538.0
2025-12-15 08:00:00,346.0,1146.0,30.0,83.0,538.0
2025-12-15 09:00:00,363.0,1136.0,30.0,83.0,548.0
2025-12-15 10:00:00,376.0,1131.0,31.0,83.0,548.0
2025-12-15 11:00:00,381.0,1126.0,31.0,84.0,548.0
2025-12-15 12:00:00,381.0,1126.0,32.0,84.0,551.0
2025-12-15 13:00:00,381.0,1126.0,31.0,85.0,558.0
2025-12-15 14:00:00,381.0,1096.0,31.0,85.0,558.0
2025-12-15 15:00:00,381.0,1096.0,31.0,86.0,548.0
2025-12-15 16:00:00,381.0,1096.0,31.0,83.0,543.0
2025-12-15 17:00:00,381.0,1096.0,31.0,83.0,538.0
2025-12-15 18:00:00,381.0,1091.0,32.0,83.0,539.0
2025-12-15 19:00:00,381.0,1121.0,32.0,85.0,548.0
2025-12-15 20:00:00,381.0,1146.0,32.0,86.0,548.0
2025-12-15 21:00:00,381.0,1301.0,31.0,86.0,548.0
2025-12-15 22:00:00,381.0,1326.0,31.0,85.0,551.0
2025-12-15 23:00:00,378.0,1331.0,32.0,85.0,558.0
2025-12-16 00:00:00,353.0,1286.0,31.0,85.0,523.0
2025-12-16 01:00:00,351.0,1236.0,31.0,83.0,508.0
2025-12-16 02:00:00,351.0,1196.0,31.0,83.0,503.0
2025-12-16 03:00:00,341.0,1181.0,32.0,83.0,498.0
2025-12-16 04:00:00,331.0,1136.0,32.0,83.0,501.0
2025-12-16 05:00:00,313.0,1126.0,31.0,83.0,508.0
2025-12-16 06:00:00,321.0,1121.0,32.0,83.0,508.0
2025-12-16 07:00:00,321.0,1111.0,31.0,83.0,508.0
2025-12-16 08:00:00,321.0,1111.0,31.0,83.0,508.0
2025-12-16 09:00:00,321.0,1126.0,30.0,83.0,509.0
2025-12-16 10:00:00,336.0,1126.0,31.0,84.0,518.0
2025-12-16 11:00:00,336.0,1126.0,31.0,83.0,523.0
2025-12-16 12:00:00,341.0,1126.0,32.0,83.0,533.0
2025-12-16 13:00:00,351.0,1126.0,31.0,85.0,543.0
2025-12-16 14:00:00,351.0,1126.0,31.0,83.0,548.0
2025-12-16 15:00:00,351.0,1126.0,32.0,83.0,548.0
2025-12-16 16:00:00,351.0,1126.0,31.0,83.0,548.0
2025-12-16 17:00:00,351.0,1126.0,32.0,84.0,548.0
2025-12-16 18:00:00,351.0,1126.0,31.0,84.0,548.0
2025-12-16 19:00:00,351.0,1126.0,31.0,88.0,548.0
2025-12-16 20:00:00,351.0,1126.0,31.0,85.0,548.0
2025-12-16 21:00:00,351.0,1151.0,31.0,85.0,548.0
2025-12-16 22:00:00,351.0,1206.0,30.0,85.0,548.0
2025-12-16 23:00:00,351.0,1206.0,31.0,85.0,548.0
2025-12-17 00:00:00,323.0,1186.0,30.0,86.0,521.0
2025-12-17 01:00:00,321.0,1181.0,30.0,84.0,506.0
2025-12-17 02:00:00,321.0,1166.0,32.0,83.0,504.0
2025-12-17 03:00:00,321.0,1151.0,32.0,83.0,504.0
2025-12-17 04:00:00,321.0,1141.0,32.0,83.0,508.0
2025-12-17 05:00:00,306.0,1131.0,31.0,83.0,518.0
2025-12-17 06:00:00,306.0,1116.0,32.0,83.0,518.0
2025-12-17 07:00:00,306.0,1081.0,30.0,83.0,518.0
2025-12-17 08:00:00,306.0,1066.0,31.0,83.0,526.0
2025-12-17 09:00:00,318.0,1096.0,32.0,84.0,528.0
2025-12-17 10:00:00,321.0,1101.0,32.0,83.0,536.0
2025-12-17 11:00:00,321.0,1126.0,31.0,84.0,538.0
2025-12-17 12:00:00,321.0,1126.0,32.0,83.0,546.0
2025-12-17 13:00:00,321.0,1126.0,30.0,83.0,548.0
2025-12-17 14:00:00,321.0,1126.0,32.0,85.0,548.0
2025-12-17 15:00:00,321.0,1126.0,31.0,87.0,548.0
2025-12-17 16:00:00,321.0,1126.0,32.0,88.0,548.0
2025-12-17 17:00:00,321.0,1126.0,32.0,87.0,548.0
2025-12-17 18:00:00,321.0,1126.0,32.0,85.0,548.0
2025-12-17 19:00:00,321.0,1126.0,32.0,85.0,548.0
2025-12-17 20:00:00,321.0,1126.0,32.0,85.0,548.0
2025-12-17 21:00:00,321.0,1126.0,31.0,83.0,548.0
2025-12-17 22:00:00,321.0,1156.0,31.0,86.0,548.0
2025-12-17 23:00:00,321.0,1156.0,30.0,84.0,548.0
2025-12-18 00:00:00,308.0,1151.0,32.0,83.0,526.0
2025-12-18 01:00:00,306.0,1146.0,31.0,84.0,506.0
2025-12-18 02:00:00,306.0,1151.0,31.0,83.0,506.0
2025-12-18 03:00:00,306.0,1131.0,32.0,83.0,506.0
2025-12-18 04:00:00,306.0,1126.0,32.0,83.0,508.0
2025-12-18 05:00:00,306.0,1121.0,31.0,83.0,508.0
2025-12-18 06:00:00,306.0,1121.0,31.0,83.0,514.0
2025-12-18 07:00:00,306.0,1081.0,31.0,83.0,518.0
2025-12-18 08:00:00,306.0,1071.0,31.0,83.0,518.0
2025-12-18 09:00:00,306.0,1091.0,31.0,84.0,524.0
2025-12-18 10:00:00,306.0,1096.0,31.0,83.0,529.0
2025-12-18 11:00:00,306.0,1096.0,31.0,83.0,538.0
2025-12-18 12:00:00,313.0,1101.0,32.0,83.0,541.0
2025-12-18 13:00:00,321.0,1126.0,31.0,85.0,548.0
2025-12-18 14:00:00,321.0,1126.0,32.0,83.0,548.0
2025-12-18 15:00:00,321.0,1131.0,31.0,83.0,548.0
2025-12-18 16:00:00,321.0,1126.0,31.0,84.0,548.0
2025-12-18 17:00:00,321.0,1126.0,31.0,84.0,548.0
2025-12-18 18:00:00,321.0,1126.0,32.0,86.0,548.0
2025-12-18 19:00:00,321.0,1126.0,31.0,86.0,548.0
2025-12-18 20:00:00,321.0,1136.0,32.0,88.0,548.0
2025-12-18 21:00:00,321.0,1156.0,31.0,87.0,548.0
2025-12-18 22:00:00,306.0,1097.0,27.0,82.0,540.0
2025-12-18 23:00:00,305.0,1110.0,27.0,81.0,540.0
2025-12-19 00:00:00,305.0,1128.0,27.0,82.0,540.0
2025-12-19 01:00:00,305.0,1132.0,27.0,82.0,539.0
2025-12-19 02:00:00,304.0,1181.0,27.0,82.0,539.0
2025-12-19 03:00:00,306.0,1151.0,32.0,83.0,484.0
2025-12-19 04:00:00,290.0,1150.0,26.0,82.0,461.0
2025-12-19 05:00:00,289.0,1144.0,26.0,82.0,457.0
2025-12-19 06:00:00,288.0,1124.0,26.0,82.0,452.0
2025-12-19 07:00:00,288.0,1111.0,26.0,82.0,472.0
2025-12-19 08:00:00,283.0,1102.0,26.0,82.0,490.0
2025-12-19 09:00:00,277.0,1083.0,27.0,82.0,496.0
2025-12-19 10:00:00,277.0,1073.0,26.0,82.0,498.0
2025-12-19 11:00:00,282.0,1083.0,27.0,83.0,499.0
2025-12-19 12:00:00,291.0,1087.0,27.0,83.0,499.0
2025-12-19 13:00:00,291.0,1081.0,27.0,83.0,499.0
2025-12-19 14:00:00,290.0,1088.0,27.0,83.0,499.0
2025-12-19 15:00:00,292.0,1089.0,27.0,83.0,499.0
2025-12-19 16:00:00,291.0,1092.0,27.0,82.0,502.0
2025-12-19 17:00:00,290.0,1094.0,26.0,82.0,508.0
2025-12-19 18:00:00,289.0,1094.0,26.0,82.0,513.0
2025-12-19 19:00:00,289.0,1093.0,27.0,82.0,521.0
2025-12-19 20:00:00,290.0,1089.0,27.0,82.0,528.0
2025-12-19 21:00:00,291.0,1089.0,27.0,82.0,530.0
2025-12-19 22:00:00,292.0,1097.0,27.0,82.0,540.0
2025-12-19 23:00:00,306.0,1126.0,32.0,85.0,548.0
2025-12-20 00:00:00,291.0,1098.0,27.0,82.0,540.0
2025-12-20 01:00:00,291.0,1097.0,27.0,82.0,540.0
2025-12-20 02:00:00,306.0,1121.0,31.0,84.0,493.0
2025-12-20 03:00:00,289.0,1092.0,26.0,82.0,463.0
2025-12-20 04:00:00,290.0,1092.0,26.0,82.0,458.0
2025-12-20 05:00:00,289.0,1090.0,26.0,82.0,454.0
2025-12-20 06:00:00,289.0,1078.0,26.0,82.0,447.0
2025-12-20 07:00:00,289.0,1064.0,26.0,82.0,479.0
2025-12-20 08:00:00,289.0,1060.0,26.0,83.0,491.0
2025-12-20 09:00:00,290.0,1032.0,27.0,83.0,491.0
2025-12-20 10:00:00,293.0,1051.0,28.0,83.0,492.0
2025-12-20 11:00:00,294.0,1082.0,28.0,83.0,498.0
2025-12-20 12:00:00,294.0,1100.0,28.0,83.0,502.0
2025-12-20 13:00:00,294.0,1100.0,28.0,83.0,506.0
2025-12-20 14:00:00,294.0,1099.0,28.0,83.0,523.0
2025-12-20 15:00:00,311.0,1099.0,28.0,82.0,537.0
2025-12-20 16:00:00,383.0,1100.0,28.0,82.0,541.0
2025-12-20 17:00:00,383.0,1151.0,28.0,82.0,549.0
2025-12-20 18:00:00,382.0,1272.0,27.0,82.0,557.0
2025-12-20 19:00:00,382.0,1275.0,27.0,82.0,559.0
2025-12-20 20:00:00,381.0,1262.0,27.0,82.0,559.0
2025-12-20 21:00:00,381.0,1219.0,28.0,82.0,559.0
2025-12-20 22:00:00,382.0,1204.0,27.0,82.0,560.0
2025-12-20 23:00:00,382.0,1192.0,27.0,82.0,560.0
2025-12-21 00:00:00,381.0,1181.0,27.0,82.0,559.0
2025-12-21 01:00:00,380.0,1169.0,27.0,82.0,559.0
2025-12-21 02:00:00,379.0,1141.0,27.0,82.0,558.0
2025-12-21 03:00:00,365.0,1123.0,27.0,82.0,473.0
2025-12-21 04:00:00,364.0,1124.0,26.0,83.0,465.0
2025-12-21 05:00:00,364.0,1123.0,26.0,83.0,460.0
2025-12-21 06:00:00,364.0,1119.0,26.0,83.0,467.0
2025-12-21 07:00:00,363.0,1117.0,26.0,82.0,486.0
2025-12-21 08:00:00,360.0,1117.0,26.0,83.0,500.0
2025-12-21 09:00:00,350.0,1090.0,27.0,82.0,500.0
2025-12-21 10:00:00,362.0,1081.0,28.0,83.0,511.0
2025-12-21 11:00:00,370.0,1097.0,28.0,82.0,518.0
2025-12-21 12:00:00,377.0,1116.0,28.0,83.0,534.0
2025-12-21 13:00:00,385.0,1129.0,28.0,83.0,547.0
2025-12-21 14:00:00,385.0,1146.0,28.0,82.0,556.0
2025-12-21 15:00:00,385.0,1157.0,28.0,82.0,561.0
2025-12-21 16:00:00,385.0,1159.0,28.0,82.0,561.0
2025-12-21 17:00:00,384.0,1162.0,28.0,82.0,561.0
2025-12-21 18:00:00,383.0,1185.0,28.0,82.0,561.0
2025-12-21 19:00:00,382.0,1184.0,28.0,82.0,560.0
2025-12-21 20:00:00,380.0,1178.0,27.0,82.0,559.0
2025-12-21 21:00:00,380.0,1153.0,27.0,82.0,559.0
2025-12-21 22:00:00,381.0,1154.0,27.0,82.0,560.0
2025-12-21 23:00:00,380.0,1154.0,27.0,81.0,559.0
2025-12-22 00:00:00,379.0,1155.0,27.0,81.0,558.0
2025-12-22 01:00:00,378.0,1152.0,27.0,81.0,558.0
2025-12-22 02:00:00,371.0,1124.0,26.0,81.0,557.0
2025-12-22 03:00:00,335.0,1095.0,26.0,82.0,485.0
2025-12-22 04:00:00,334.0,1093.0,26.0,82.0,471.0
2025-12-22 05:00:00,333.0,1091.0,26.0,82.0,464.0
2025-12-22 06:00:00,320.0,1088.0,26.0,82.0,461.0
2025-12-22 07:00:00,318.0,1087.0,26.0,82.0,483.0
2025-12-22 08:00:00,317.0,1080.0,26.0,82.0,500.0
2025-12-22 09:00:00,290.0,1074.0,27.0,82.0,500.0
2025-12-22 10:00:00,290.0,1024.0,27.0,82.0,499.0
2025-12-22 11:00:00,292.0,1006.0,27.0,83.0,500.0
2025-12-22 12:00:00,317.0,1001.0,27.0,82.0,508.0
2025-12-22 13:00:00,322.0,1000.0,27.0,83.0,509.0
2025-12-22 14:00:00,321.0,996.0,27.0,83.0,517.0
2025-12-22 15:00:00,324.0,1002.0,27.0,83.0,520.0
2025-12-22 16:00:00,336.0,1002.0,27.0,83.0,528.0
2025-12-22 17:00:00,335.0,997.0,26.0,82.0,528.0
2025-12-22 18:00:00,334.0,997.0,26.0,82.0,528.0
2025-12-22 19:00:00,334.0,992.0,26.0,82.0,529.0
2025-12-22 20:00:00,333.0,998.0,26.0,82.0,537.0
2025-12-22 21:00:00,334.0,1003.0,27.0,82.0,539.0
2025-12-22 22:00:00,335.0,1010.0,27.0,82.0,539.0
2025-12-22 23:00:00,335.0,1011.0,27.0,82.0,540.0
2025-12-23 00:00:00,334.0,1066.0,27.0,82.0,540.0
2025-12-23 01:00:00,333.0,1130.0,27.0,82.0,539.0
2025-12-23 02:00:00,324.0,1152.0,27.0,81.0,539.0
2025-12-23 03:00:00,291.0,1141.0,26.0,83.0,477.0
2025-12-23 04:00:00,290.0,1114.0,26.0,82.0,467.0
2025-12-23 05:00:00,289.0,1087.0,26.0,82.0,466.0
2025-12-23 06:00:00,289.0,1057.0,26.0,82.0,467.0
2025-12-23 07:00:00,288.0,1032.0,26.0,82.0,492.0
2025-12-23 08:00:00,288.0,1018.0,27.0,82.0,500.0
2025-12-23 09:00:00,286.0,1003.0,27.0,83.0,500.0
2025-12-23 10:00:00,286.0,994.0,27.0,83.0,499.0
2025-12-23 11:00:00,291.0,998.0,27.0,83.0,502.0
2025-12-23 12:00:00,292.0,1004.0,27.0,83.0,510.0
2025-12-23 13:00:00,292.0,1007.0,27.0,83.0,512.0
2025-12-23 14:00:00,291.0,1006.0,27.0,82.0,520.0
2025-12-23 15:00:00,293.0,1009.0,27.0,82.0,530.0
2025-12-23 16:00:00,292.0,1009.0,27.0,82.0,538.0
2025-12-23 17:00:00,291.0,1019.0,27.0,82.0,538.0
2025-12-23 18:00:00,290.0,1038.0,26.0,82.0,538.0
2025-12-23 19:00:00,290.0,1064.0,26.0,82.0,539.0
2025-12-23 20:00:00,289.0,1062.0,26.0,82.0,539.0
2025-12-23 21:00:00,290.0,1059.0,27.0,82.0,539.0
2025-12-23 22:00:00,291.0,1068.0,27.0,81.0,540.0
2025-12-23 23:00:00,291.0,1069.0,27.0,81.0,540.0
2025-12-24 00:00:00,290.0,1082.0,27.0,82.0,539.0
2025-12-24 01:00:00,290.0,1104.0,27.0,82.0,539.0
2025-12-24 02:00:00,289.0,1095.0,27.0,82.0,539.0
2025-12-24 03:00:00,278.0,1085.0,26.0,82.0,478.0
2025-12-24 04:00:00,278.0,1090.0,26.0,82.0,465.0
2025-12-24 05:00:00,278.0,1084.0,26.0,82.0,464.0
2025-12-24 06:00:00,281.0,1064.0,26.0,82.0,466.0
2025-12-24 07:00:00,289.0,1060.0,26.0,82.0,486.0
2025-12-24 08:00:00,289.0,1056.0,26.0,82.0,500.0
2025-12-24 09:00:00,289.0,1026.0,27.0,82.0,501.0
2025-12-24 10:00:00,289.0,1019.0,27.0,82.0,506.0
2025-12-24 11:00:00,291.0,998.0,27.0,82.0,510.0
2025-12-24 12:00:00,292.0,1007.0,27.0,82.0,512.0
2025-12-24 13:00:00,292.0,1009.0,27.0,83.0,520.0
2025-12-24 14:00:00,291.0,1006.0,26.0,83.0,529.0
2025-12-24 15:00:00,292.0,1008.0,27.0,83.0,535.0
2025-12-24 16:00:00,291.0,1008.0,26.0,83.0,540.0
2025-12-24 17:00:00,290.0,1009.0,26.0,82.0,539.0
2025-12-24 18:00:00,290.0,1009.0,26.0,82.0,539.0
2025-12-24 19:00:00,289.0,1020.0,26.0,82.0,539.0
2025-12-24 20:00:00,289.0,1034.0,26.0,83.0,539.0
2025-12-24 21:00:00,290.0,1024.0,26.0,82.0,539.0
2025-12-24 22:00:00,291.0,1036.0,26.0,82.0,540.0
2025-12-24 23:00:00,291.0,1040.0,27.0,82.0,540.0
2025-12-25 00:00:00,290.0,1057.0,27.0,82.0,544.0
2025-12-25 01:00:00,290.0,1094.0,27.0,82.0,550.0
2025-12-25 02:00:00,289.0,1087.0,27.0,82.0,549.0
2025-12-25 03:00:00,290.0,1066.0,26.0,83.0,474.0
2025-12-25 04:00:00,290.0,1065.0,26.0,83.0,464.0
2025-12-25 05:00:00,289.0,1061.0,26.0,82.0,453.0
2025-12-25 06:00:00,289.0,1058.0,26.0,83.0,457.0
2025-12-25 07:00:00,289.0,1053.0,26.0,83.0,484.0
2025-12-25 08:00:00,289.0,1044.0,26.0,82.0,491.0
2025-12-25 09:00:00,289.0,1021.0,27.0,82.0,498.0
2025-12-25 10:00:00,289.0,1000.0,27.0,83.0,500.0
2025-12-25 11:00:00,291.0,992.0,27.0,83.0,500.0
2025-12-25 12:00:00,292.0,1005.0,27.0,82.0,501.0
2025-12-25 13:00:00,292.0,1008.0,27.0,83.0,501.0
2025-12-25 14:00:00,291.0,1005.0,27.0,82.0,508.0
2025-12-25 15:00:00,293.0,1008.0,27.0,82.0,519.0
2025-12-25 16:00:00,291.0,1007.0,27.0,82.0,530.0
2025-12-25 17:00:00,290.0,1009.0,27.0,82.0,538.0
2025-12-25 18:00:00,290.0,1009.0,27.0,82.0,539.0
2025-12-25 19:00:00,290.0,1009.0,27.0,82.0,539.0
2025-12-25 20:00:00,290.0,1007.0,27.0,82.0,546.0
2025-12-25 21:00:00,290.0,1004.0,27.0,82.0,550.0
2025-12-25 22:00:00,291.0,1009.0,27.0,82.0,550.0
2025-12-25 23:00:00,291.0,1037.0,27.0,82.0,550.0
2025-12-26 00:00:00,291.0,1080.0,27.0,82.0,550.0
2025-12-26 01:00:00,291.0,1096.0,27.0,82.0,553.0
2025-12-26 02:00:00,290.0,1092.0,27.0,82.0,559.0
2025-12-26 03:00:00,277.0,1065.0,26.0,82.0,460.0
2025-12-26 04:00:00,277.0,1031.0,26.0,83.0,462.0
2025-12-26 05:00:00,277.0,1000.0,26.0,82.0,455.0
2025-12-26 06:00:00,277.0,994.0,26.0,83.0,454.0
2025-12-26 07:00:00,277.0,993.0,26.5,83.0,485.0
2025-12-26 08:00:00,276.0,995.0,27.0,82.0,490.0
2025-12-26 09:00:00,277.0,975.0,27.0,82.0,490.0
2025-12-26 10:00:00,277.0,974.0,27.0,82.0,490.0
2025-12-26 11:00:00,279.0,976.0,27.0,83.0,498.0
2025-12-26 12:00:00,284.0,977.0,27.0,83.0,499.0
2025-12-26 13:00:00,291.0,976.0,27.0,83.0,499.0
2025-12-26 14:00:00,290.0,977.0,27.0,83.0,499.0
2025-12-26 15:00:00,292.0,979.0,27.0,83.0,500.0
2025-12-26 16:00:00,291.0,979.5,27.0,82.5,508.0
2025-12-26 17:00:00,290.0,980.0,27.0,82.0,516.0
2025-12-26 18:00:00,290.0,981.0,27.0,82.0,527.0
2025-12-26 19:00:00,290.0,981.0,27.0,82.0,535.0
2025-12-26 20:00:00,290.0,988.0,27.0,82.0,539.0
2025-12-26 21:00:00,291.0,1007.0,27.0,82.0,546.0
2025-12-26 22:00:00,292.0,1010.0,27.0,82.0,550.0
2025-12-26 23:00:00,292.0,1033.0,27.0,82.0,550.0
2025-12-27 00:00:00,292.0,1084.0,27.0,82.0,552.0
2025-12-27 01:00:00,292.0,1096.0,27.0,82.0,559.0
2025-12-27 02:00:00,291.0,1094.0,27.0,82.0,559.0
2025-12-27 03:00:00,290.0,1089.0,27.0,82.0,460.0
2025-12-27 04:00:00,290.0,1090.0,26.0,82.0,457.0
2025-12-27 05:00:00,290.0,1086.0,26.0,82.0,455.0
2025-12-27 06:00:00,290.0,1076.0,26.0,82.0,452.0
2025-12-27 07:00:00,290.0,1059.0,26.0,82.0,479.0
2025-12-27 08:00:00,289.0,1048.0,26.0,82.0,491.0
2025-12-27 09:00:00,290.0,1026.0,27.0,82.0,491.0
2025-12-27 10:00:00,293.0,1034.0,28.0,82.0,492.0
2025-12-27 11:00:00,300.0,1055.0,28.0,82.0,501.0
2025-12-27 12:00:00,385.0,1083.0,28.0,83.0,502.0
2025-12-27 13:00:00,385.0,1100.0,28.0,83.0,513.0
2025-12-27 14:00:00,384.0,1099.0,28.0,83.0,533.0
2025-12-27 15:00:00,384.0,1099.5,28.0,82.5,544.0
2025-12-27 16:00:00,384.0,1100.0,28.0,82.0,555.0
2025-12-27 17:00:00,384.0,1101.0,27.0,82.0,561.0
2025-12-27 18:00:00,383.0,1173.0,27.0,82.0,563.0
2025-12-27 19:00:00,383.0,1241.0,27.0,82.0,571.0
